target,class_label,precision,recall,f1_score,accuracy,balanced_accuracy,macro_f1,roc_auc,matthews_corr,cv_method,top1_feature,top2_feature,top3_feature,time,model,data
ef_government_tax,0,0.9896831245394252,0.9853264856933236,0.9875,0.9756272401433692,0.7739132428466617,0.7508928571428571,0.9358377659574468,0.5038302281067956,TimeSeriesSplit,pf_identity_fgm,ef_gender,ef_regulation_labor_dismissal,3.99338698387146,XGBoost,imputed
ef_government_tax,1,0.47368421052631576,0.5625,0.5142857142857142,0.9756272401433692,0.7739132428466617,0.7508928571428571,0.9358377659574468,0.5038302281067956,TimeSeriesSplit,pf_identity_fgm,ef_gender,ef_regulation_labor_dismissal,3.99338698387146,XGBoost,imputed
ef_government_tax,0,0.9887820512820513,0.9053558327219369,0.9452317119877441,0.8974910394265233,0.7339279163609684,0.5731745152117491,0.8401962582538519,0.22812296371479646,TimeSeriesSplit,year,ef_regulation_business_start,ef_regulation_labor_dismissal,59.707504749298096,NeuralNetwork,imputed
ef_government_tax,1,0.12244897959183673,0.5625,0.20111731843575417,0.8974910394265233,0.7339279163609684,0.5731745152117491,0.8401962582538519,0.22812296371479646,TimeSeriesSplit,year,ef_regulation_business_start,ef_regulation_labor_dismissal,59.707504749298096,NeuralNetwork,imputed
ef_government_tax,0,0.987369985141159,0.97505502567865,0.9811738648947951,0.9634408602150538,0.721902512839325,0.6757721176325827,0.92867296404989,0.3609063829602482,TimeSeriesSplit,ef_regulation_business_start,pf_identity_fgm,year,1.013789176940918,LightGBM,imputed
ef_government_tax,1,0.30612244897959184,0.46875,0.3703703703703704,0.9634408602150538,0.721902512839325,0.6757721176325827,0.92867296404989,0.3609063829602482,TimeSeriesSplit,ef_regulation_business_start,pf_identity_fgm,year,1.013789176940918,LightGBM,imputed
pf_expression_bti,0,0.8548672566371681,0.9315332690453231,0.891555145362252,0.8315412186379928,0.7367163551930527,0.7571740413809656,0.8723891974593665,0.5271412398183125,TimeSeriesSplit,pf_ss_disappearances_organized,ef_legal_enforcement,ef_gender,1.8878209590911865,RandomForest,imputed
pf_expression_bti,1,0.7320754716981132,0.5418994413407822,0.622792937399679,0.8315412186379928,0.7367163551930527,0.7571740413809656,0.8723891974593665,0.5271412398183125,TimeSeriesSplit,pf_ss_disappearances_organized,ef_legal_enforcement,ef_gender,1.8878209590911865,RandomForest,imputed
pf_expression_bti,0,0.8713886300093197,0.9016393442622951,0.886255924170616,0.8279569892473119,0.7580822419635498,0.766657373850014,0.8840822527380767,0.5350461127373957,TimeSeriesSplit,pf_ss_disappearances_organized,ef_regulation_labor_dismissal,ef_legal_enforcement,3.852283239364624,XGBoost,imputed
pf_expression_bti,1,0.6832298136645962,0.6145251396648045,0.6470588235294118,0.8279569892473119,0.7580822419635498,0.766657373850014,0.8840822527380767,0.5350461127373957,TimeSeriesSplit,pf_ss_disappearances_organized,ef_regulation_labor_dismissal,ef_legal_enforcement,3.852283239364624,XGBoost,imputed
pf_expression_bti,0,0.8954635108481263,0.875602700096432,0.8854217454900049,0.8315412186379928,0.7897566573107859,0.7837122259249754,0.8954332167888677,0.5680843755787756,TimeSeriesSplit,ef_legal_regulatory,pf_ss_disappearances_organized,ef_regulation_business_licensing,312.62135100364685,NeuralNetwork,imputed
pf_expression_bti,1,0.6614173228346457,0.7039106145251397,0.6820027063599459,0.8315412186379928,0.7897566573107859,0.7837122259249754,0.8954332167888677,0.5680843755787756,TimeSeriesSplit,ef_legal_regulatory,pf_ss_disappearances_organized,ef_regulation_business_licensing,312.62135100364685,NeuralNetwork,imputed
pf_expression_bti,0,0.8739650413983441,0.9161041465766635,0.8945386064030133,0.839426523297491,0.7667112911654268,0.7791011350333386,0.9050885396745016,0.5617100040555986,TimeSeriesSplit,ef_legal_regulatory,ef_legal_enforcement,ef_regulation_labor_dismissal,1.3564341068267822,LightGBM,imputed
pf_expression_bti,1,0.7175324675324676,0.61731843575419,0.6636636636636637,0.839426523297491,0.7667112911654268,0.7791011350333386,0.9050885396745016,0.5617100040555986,TimeSeriesSplit,ef_legal_regulatory,ef_legal_enforcement,ef_regulation_labor_dismissal,1.3564341068267822,LightGBM,imputed
pf_rol_civil,0,0.8102893890675241,0.7907949790794979,0.8004235044997353,0.7297491039426524,0.6938029565101362,0.6909997655684026,0.7627453036093823,0.3824633197038808,TimeSeriesSplit,year,ef_gender,ef_legal_regulatory,1.6862430572509766,RandomForest,imputed
pf_rol_civil,1,0.5670995670995671,0.5968109339407744,0.5815760266370699,0.7297491039426524,0.6938029565101362,0.6909997655684026,0.7627453036093823,0.3824633197038808,TimeSeriesSplit,year,ef_gender,ef_legal_regulatory,1.6862430572509766,RandomForest,imputed
pf_rol_civil,0,0.7683363148479427,0.8985355648535565,0.828351012536162,0.7448028673835125,0.6542791719484183,0.6655721543127737,0.6542791719484183,0.3592011470602786,TimeSeriesSplit,year,ef_gender,ef_regulation_labor_minwage,1.723552942276001,XGBoost,imputed
pf_rol_civil,1,0.6498194945848376,0.41002277904328016,0.5027932960893855,0.7448028673835125,0.6542791719484183,0.6655721543127737,0.6542791719484183,0.3592011470602786,TimeSeriesSplit,year,ef_gender,ef_regulation_labor_minwage,1.723552942276001,XGBoost,imputed
pf_rol_civil,0,0.6853046594982078,1.0,0.8132709485325392,0.6853046594982078,0.5,0.4066354742662696,0.46609591978726855,0.0,TimeSeriesSplit,pf_identity_fgm,ef_gender,ef_legal_regulatory,27.34757709503174,NeuralNetwork,imputed
pf_rol_civil,1,0.0,0.0,0.0,0.6853046594982078,0.5,0.4066354742662696,0.46609591978726855,0.0,TimeSeriesSplit,pf_identity_fgm,ef_gender,ef_legal_regulatory,27.34757709503174,NeuralNetwork,imputed
pf_rol_civil,0,0.8057324840764332,0.7939330543933054,0.7997892518440465,0.7275985663082437,0.6885382811829852,0.6868901416170905,0.742419296423023,0.373952286495913,TimeSeriesSplit,pf_identity_fgm,year,ef_legal_regulatory,0.8688580989837646,LightGBM,imputed
pf_rol_civil,1,0.565121412803532,0.5831435079726651,0.5739910313901344,0.7275985663082437,0.6885382811829852,0.6868901416170905,0.742419296423023,0.373952286495913,TimeSeriesSplit,pf_identity_fgm,year,ef_legal_regulatory,0.8688580989837646,LightGBM,imputed
ef_score,0,0.9024745269286754,0.998389694041868,0.948012232415902,0.9025089605734767,0.5612863502889078,0.5832015185068016,0.8863339753507414,0.31455547910839804,StratifiedSplit,ef_trade_tariffs_sd_data,ef_money_inflation,ef_gender,2.166929006576538,RandomForest,imputed
ef_score,1,0.9047619047619048,0.12418300653594772,0.21839080459770116,0.9025089605734767,0.5612863502889078,0.5832015185068016,0.8863339753507414,0.31455547910839804,StratifiedSplit,ef_trade_tariffs_sd_data,ef_money_inflation,ef_gender,2.166929006576538,RandomForest,imputed
ef_score,0,0.9328301886792453,0.9951690821256038,0.962991819244254,0.931899641577061,0.7067348678601876,0.7684914253171943,0.962720890825466,0.5918249644307417,StratifiedSplit,ef_trade_tariffs_sd_data,ef_regulation_labor_hours,ef_money_inflation,4.395251035690308,XGBoost,imputed
ef_score,1,0.9142857142857143,0.41830065359477125,0.5739910313901345,0.931899641577061,0.7067348678601876,0.7684914253171943,0.962720890825466,0.5918249644307417,StratifiedSplit,ef_trade_tariffs_sd_data,ef_regulation_labor_hours,ef_money_inflation,4.395251035690308,XGBoost,imputed
ef_score,0,0.9694288012872083,0.9702093397745571,0.9698189134808853,0.946236559139785,0.8609216633513308,0.8619586370683114,0.9736799174849757,0.7239225431643149,StratifiedSplit,ef_regulation_labor_hours,ef_regulation_business_start,ef_gender,438.01366782188416,NeuralNetwork,imputed
ef_score,1,0.756578947368421,0.7516339869281046,0.7540983606557377,0.946236559139785,0.8609216633513308,0.8619586370683114,0.9736799174849757,0.7239225431643149,StratifiedSplit,ef_regulation_labor_hours,ef_regulation_business_start,ef_gender,438.01366782188416,NeuralNetwork,imputed
ef_score,0,0.9149408284023669,0.9959742351046699,0.953739398612182,0.9139784946236559,0.6221701240882827,0.6707472503264992,0.970872406933788,0.441752433285873,StratifiedSplit,ef_trade_tariffs_sd_data,ef_regulation_business_start,ef_money_inflation,1.5212597846984863,LightGBM,imputed
ef_score,1,0.8837209302325582,0.24836601307189543,0.38775510204081637,0.9139784946236559,0.6221701240882827,0.6707472503264992,0.970872406933788,0.441752433285873,StratifiedSplit,ef_trade_tariffs_sd_data,ef_regulation_business_start,ef_money_inflation,1.5212597846984863,LightGBM,imputed
ef_government_tax,0,0.8791793313069909,0.990582191780822,0.9315619967793881,0.8781362007168458,0.6450708315732303,0.6880032206119163,0.8720449127994689,0.4633433730029157,StratifiedSplit,pf_identity_fgm,ef_regulation_business_start,ef_legal_regulatory,2.5132389068603516,RandomForest,imputed
ef_government_tax,1,0.8607594936708861,0.29955947136563876,0.4444444444444445,0.8781362007168458,0.6450708315732303,0.6880032206119163,0.8720449127994689,0.4633433730029157,StratifiedSplit,pf_identity_fgm,ef_regulation_business_start,ef_legal_regulatory,2.5132389068603516,RandomForest,imputed
ef_government_tax,0,0.8881226053639847,0.9922945205479452,0.9373230893651436,0.8888888888888888,0.6745613571902722,0.7241820494144331,0.9333492999818962,0.5245488568754495,StratifiedSplit,ef_gender,pf_identity_fgm,ef_regulation_business_start,5.117358922958374,XGBoost,imputed
ef_government_tax,1,0.9,0.3568281938325991,0.5110410094637224,0.8888888888888888,0.6745613571902722,0.7241820494144331,0.9333492999818962,0.5245488568754495,StratifiedSplit,ef_gender,pf_identity_fgm,ef_regulation_business_start,5.117358922958374,XGBoost,imputed
ef_government_tax,0,0.9518174133558749,0.964041095890411,0.9578902594640579,0.9290322580645162,0.856469887152254,0.866188865495127,0.9631679590851489,0.7330386800037338,StratifiedSplit,ef_regulation_business_licensing,ef_legal_regulatory,pf_identity_fgm,487.9982650279999,NeuralNetwork,imputed
ef_government_tax,1,0.8018867924528302,0.748898678414097,0.774487471526196,0.9290322580645162,0.856469887152254,0.866188865495127,0.9631679590851489,0.7330386800037338,StratifiedSplit,ef_regulation_business_licensing,ef_legal_regulatory,pf_identity_fgm,487.9982650279999,NeuralNetwork,imputed
ef_government_tax,0,0.8814589665653495,0.9931506849315068,0.9339774557165861,0.8824372759856631,0.6529630076639913,0.6990148716491427,0.9337226932593086,0.4885502836586959,StratifiedSplit,ef_regulation_business_licensing,ef_trade_tariffs_sd_data,ef_regulation_business_start,1.3120412826538086,LightGBM,imputed
ef_government_tax,1,0.8987341772151899,0.31277533039647576,0.46405228758169936,0.8824372759856631,0.6529630076639913,0.6990148716491427,0.9337226932593086,0.4885502836586959,StratifiedSplit,ef_regulation_business_licensing,ef_trade_tariffs_sd_data,ef_regulation_business_start,1.3120412826538086,LightGBM,imputed
pf_expression_bti,0,0.8381201044386423,0.9649298597194389,0.8970656730321379,0.8415770609318997,0.7482080029075784,0.7766821366715899,0.8873477433456334,0.5877311810075473,StratifiedSplit,ef_legal_enforcement,ef_regulation_labor_dismissal,ef_gender,2.103178024291992,RandomForest,imputed
pf_expression_bti,1,0.8577235772357723,0.5314861460957179,0.656298600311042,0.8415770609318997,0.7482080029075784,0.7766821366715899,0.8873477433456334,0.5877311810075473,StratifiedSplit,ef_legal_enforcement,ef_regulation_labor_dismissal,ef_gender,2.103178024291992,RandomForest,imputed
pf_expression_bti,0,0.8621908127208481,0.9779559118236473,0.9164319248826291,0.8724014336917563,0.792504404274544,0.8233674775928297,0.931021993609385,0.6748726709819101,StratifiedSplit,ef_gender,ef_legal_enforcement,ef_regulation_labor_conscription,4.559355020523071,XGBoost,imputed
pf_expression_bti,1,0.9163498098859315,0.6070528967254408,0.7303030303030302,0.8724014336917563,0.792504404274544,0.8233674775928297,0.931021993609385,0.6748726709819101,StratifiedSplit,ef_gender,ef_legal_enforcement,ef_regulation_labor_conscription,4.559355020523071,XGBoost,imputed
pf_expression_bti,0,0.906046511627907,0.9759519038076152,0.9397009165460685,0.910394265232975,0.8607719216771074,0.8826816995561584,0.9660555367662277,0.7743619915815297,StratifiedSplit,ef_regulation_business_licensing,ef_regulation_labor_conscription,pf_identity_fgm,516.7874660491943,NeuralNetwork,imputed
pf_expression_bti,1,0.925,0.7455919395465995,0.8256624825662483,0.910394265232975,0.8607719216771074,0.8826816995561584,0.9660555367662277,0.7743619915815297,StratifiedSplit,ef_regulation_business_licensing,ef_regulation_labor_conscription,pf_identity_fgm,516.7874660491943,NeuralNetwork,imputed
pf_expression_bti,0,0.8647686832740213,0.9739478957915831,0.9161168708765315,0.8724014336917563,0.7955381796338268,0.8248249025041341,0.9305601126686623,0.674118603752947,StratifiedSplit,ef_legal_enforcement,ef_regulation_labor_dismissal,ef_gender,1.1602790355682373,LightGBM,imputed
pf_expression_bti,1,0.9040590405904059,0.6171284634760705,0.7335329341317366,0.8724014336917563,0.7955381796338268,0.8248249025041341,0.9305601126686623,0.674118603752947,StratifiedSplit,ef_legal_enforcement,ef_regulation_labor_dismissal,ef_gender,1.1602790355682373,LightGBM,imputed
pf_rol_civil,0,0.757754800590842,0.9144385026737968,0.82875605815832,0.8480286738351255,0.8588979084112389,0.846079060006995,0.9237561822199994,0.7042207581221365,StratifiedSplit,year,ef_gender,ef_legal_regulatory,2.0889909267425537,RandomForest,imputed
pf_rol_civil,1,0.9331476323119777,0.8033573141486811,0.86340206185567,0.8480286738351255,0.8588979084112389,0.846079060006995,0.9237561822199994,0.7042207581221365,StratifiedSplit,year,ef_gender,ef_legal_regulatory,2.0889909267425537,RandomForest,imputed
pf_rol_civil,0,0.7606837606837606,0.9518716577540107,0.845605700712589,0.8602150537634409,0.8752164044165738,0.8589521627335048,0.9475948652842432,0.7359377754002617,StratifiedSplit,year,ef_gender,ef_legal_enforcement,4.5773210525512695,XGBoost,imputed
pf_rol_civil,1,0.961038961038961,0.7985611510791367,0.8722986247544205,0.8602150537634409,0.8752164044165738,0.8589521627335048,0.9475948652842432,0.7359377754002617,StratifiedSplit,year,ef_gender,ef_legal_enforcement,4.5773210525512695,XGBoost,imputed
pf_rol_civil,0,0.5627118644067797,0.29590017825311943,0.3878504672897196,0.6243727598566309,0.5706119596301569,0.5584547062405165,0.6885635876325679,0.16957638206199718,StratifiedSplit,year,ef_regulation_labor_dismissal,pf_ss_disappearances_organized,93.16746497154236,NeuralNetwork,imputed
pf_rol_civil,1,0.6409090909090909,0.8453237410071942,0.7290589451913133,0.6243727598566309,0.5706119596301569,0.5584547062405165,0.6885635876325679,0.16957638206199718,StratifiedSplit,year,ef_regulation_labor_dismissal,pf_ss_disappearances_organized,93.16746497154236,NeuralNetwork,imputed
pf_rol_civil,0,0.7711370262390671,0.9429590017825312,0.8484362469927826,0.864516129032258,0.8773548006514574,0.8629737942676161,0.9427345823875658,0.7402171714195903,StratifiedSplit,ef_legal_enforcement,ef_legal_regulatory,year,1.1086268424987793,LightGBM,imputed
pf_rol_civil,1,0.9548660084626234,0.8117505995203836,0.8775113415424497,0.864516129032258,0.8773548006514574,0.8629737942676161,0.9427345823875658,0.7402171714195903,StratifiedSplit,ef_legal_enforcement,ef_legal_regulatory,year,1.1086268424987793,LightGBM,imputed
